item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E06RL2H10,6,E06RL2,"H - Here are three words and sentences for you to read. (Point to each.) What are these sentences about: beach, weekend, or home?","Here are three words and sentences for you to read. [highlight answer options] What are these sentences about: beach, weekend, or home?",Next weekend mom wants to go to the beach. My sister wants to stay home next weekend. I would like to stay with my grandma next weekend. [prgrph] What are these sentences about?,NA,beach,weekend,home,b,Changed directions to independent reading.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL2H10_intro.mp3,ELA_G6_E06RL2H10_stem.mp3,ELA_G6_E06RL2H10_a.mp3,ELA_G6_E06RL2H10_b.mp3,ELA_G6_E06RL2H10_c.mp3,NA,NA,FT,OI,NA,NA,NA,2.44,2.44
E06RL2H11,6,E06RL2,H - Here are three words and sentences for you to read. (Point to each and have student read sentences.) What are these sentences about? (Do not read answer choices.),NA,I like peanut butter cookies. Ann likes chocolate cookies. Joe does not like cookies. [prgrph] What are these sentences about?,NA,peanuts,chocolate,cookies,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.88,NA,NA
E06RL2H12,6,E06RL2,"H - Here are three words. (Point to each.)   I will read sentences to you, follow along. (Point to and read sentences to student.) What are these sentences about: hats, ten, or blue?","Here are three words. [highlight answer options]  I will read sentences to you, follow along. [highlight sentences] What are these sentences about: hats, ten, or blue?",I like to wear hats. I have ten hats. My favorite hat is blue. [prgrph] What are these sentences about?,NA,hats,ten,blue,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL2H12_intro.mp3,ELA_G6_E06RL2H12_stem.mp3,ELA_G6_E06RL2H12_a.mp3,ELA_G6_E06RL2H12_b.mp3,ELA_G6_E06RL2H12_c.mp3,FT,OI,OI,OI,NA,1.08729824400683,1.09,1.09,1.09
E06RL2L01,6,E06RL2,"L - Here are three pictures with words. (Point to each.) I love chocolate. Chocolate makes me happy. What are these sentences about: chocolate, cheese, or cake?",NA,I love chocolate. Chocolate makes me happy. [prgrph] What are these sentences about?,NA,chocolate,cheese,cake,a,No changes.,NA,Chocolate1.ai,Cheese1.ai,Cake1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.217001755993174,NA,NA,NA
E06RL2L02,6,E06RL2,"L - Here are three pictures with words. (Point to each.) Katie plays at the park. She loves going to the park. What are these sentences about: swing, slide, or park?",NA,Katie plays at the park. She loves going to the park. [prgrph] What are these sentences about?,NA,swing,slide,park,c,Do not use item.,NA,Swing_Set.ai,Playground1.ai,Playground2.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA
E06RL2L03,6,E06RL2,"L - Here are three pictures with words. (Point to each.) It is raining today. I get wet when it is raining. What are these sentences about: umbrella, raining, or puddle?",NA,It is raining today. I wear my rainboots when it is raining. [prgrph] What are these sentences about?,NA,umbrella,raining,puddle,b,No changes.,NA,Umbrella.ai,Rain2.ai,Lake1.ai,Household Objects/Weather/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL2L04,6,E06RL2,"L - Here are three pictures with words. (Point to each.) Ana rides her bike everyday. Her bike is yellow. What are these sentences about: helmet, car, or bike?",NA,Ana rides her bike everyday. Her bike is yellow. [prgrph] What are these sentences about?,NA,helmet,car,bike,c,No changes.,NA,Helmet.ai,Car1.ai,Bicycle1.ai,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06RL2M05,6,E06RL2,"M - Here are three words. (Point to each.) He bakes the best muffins. My favorite are his banana muffins.  What are these sentences about: muffins, baking, or banana?",NA,He bakes the best muffins. My favorite are his banana muffins. [prgrph] What are these sentences about?,NA,muffins,baking,banana,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL2M06,6,E06RL2,"M - Here are three words. (Point to each.) Lucy has two dogs. Her dogs are brown.  What are these sentences about: cats, dogs, or brown?",NA,Lucy has two dogs. Her dogs are brown. [prgrph] What are these sentences about?,NA,cats,dogs,brown,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.521498244006826,NA,NA,NA
E06RL2M07,6,E06RL2,"M - Here are three words. (Point to each.) My mom likes pasta. My dad does not like any pasta.  What are these sentences about: dad, mom, or pasta?",NA,My mom likes pasta. My dad does not like any pasta. [prgrph] What are these sentences about?,NA,dad,mom,pasta,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL2M08,6,E06RL2,"M - Here are three words. (Point to each.) I like to eat salads. Salads are so easy to make. What are these sentences about: eat, salads, or make?",NA,I like to eat salads. Salads are so easy to make. [prgrph] What are these sentences about?,NA,eat,salads,make,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL2MSAMPLE,6,E06RL2,"M - Here are three words. (Point to each.) I like to make tacos. Tacos are so good to eat.  What are these sentences mostly about: make, tacos, or eat?",NA,I like to make tacos. Tacos are so good to eat. [prgrph] What are these sentences mostly about?,NA,make,tacos,eat,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.549498244006826,NA,NA,NA
E06RL3H09,6,E06RL3,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Who was Katie watching the parade with: dog, friend, or dad?",NA,Katie and her dad were watching a parade. Katie couldn't see anything because there were too many people in front of her. Katie's dad put her on his shoulders so that she could see over everyone's head. [prgrph] Who was Katie watching the parade with?,NA,dog,friend,dad,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.0673982440068263,NA,NA,NA
E06RL3H10,6,E06RL3,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) Where did Gia walk her dog: tree, park, or room?",NA,"Gia was taking her dog for a walk to the park. When they got to the park, Gia took the leash off of her dog. The dog ran all over the park sniffing all of the trees. [prgrph] Where did Gia walk her dog?",NA,tree,park,room,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.37,NA
E06RL3H11,6,E06RL3,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What did Dion hide: paper, secret, or gift?","Here are three words. [highlight answer options] I will read a story to you, follow along. [highlight story] What did Dion hide: paper, secret, or gift?",Dion bought a gift for his father's birthday. When he got home he wrapped the gift in wrapping paper. Dion hid the gift so that his father wouldn't find it. [prgrph] What did Dion hide?,NA,paper,secret,gift,c,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL3H11_intro.mp3,ELA_G6_E06RL3H11_stem.mp3,ELA_G6_E06RL3H11_a.mp3,ELA_G6_E06RL3H11_b.mp3,ELA_G6_E06RL3H11_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.2205
E06RL3H12,6,E06RL3,"H - Here are three words. (Point to each.) I will read a story to you, follow along. (Point to and read story to student.) What was Manuel writing: story, pictures, or book?",NA,"Manuel was writing a story. When he was finished, he wanted pictures to go with his story. He asked his older brother to draw the pictures for the story. [prgrph] What was Manuel writing?",NA,story,pictures,book,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.64369824400683,NA,NA,NA
E06RL3HSAMPLE,6,E06RL3,"H - Here are three words. (Point to each.)(Point to and read sentences to student.) Where did this take place: bread, door, or store?",NA,Elena opened the door of the store. She needed to buy some bread. She looked all over the store for the bread. [prgrph] Where did this take place?,NA,bread,door,store,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.99,NA
E06RL3L01,6,E06RL3,"L - Here are three pictures with words. (Point to each.) Ling has long black hair. She is in sixth grade. Who has long, black hair: Jessie, Mary, or Ling?","Here are three pictures with words. [highlight answer options] Ling has long black hair. She is in sixth grade. Who has long, black hair: Jessie, Mary, or Ling?",Ling has long black hair. She is in sixth grade. [prgrph] Who has long black hair?,NA,Jessie,Mary,Ling,c,Made Ling's hair longer,NA,Girl11.ai,Boy11.ai,Girl12.ai,People,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G6_E06RL3L01_intro.mp3,ELA_G6_E06RL3L01_stem.mp3,ELA_G6_E06RL3L01_a.mp3,ELA_G6_E06RL3L01_b.mp3,ELA_G6_E06RL3L01_c.mp3,FT,OI,OI,OI,NA,-0.916001755993174,-0.92,-0.92,-0.92
E06RL3L02,6,E06RL3,"L - Here are three pictures with words. (Point to each.) Basketball is Tim's favorite game. He likes to watch basketball games on TV.                What is Tim's favorite game: basketball, football, or crayon?",NA,Basketball is Tim's favorite game. He likes to watch basketball games on TV. [prgrph] What is Tim's favorite game?,NA,basketball,football,crayon,a,No changes.,NA,Basketball3.ai,Football2.ai,Crayon2.ai,Sports/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL3L03,6,E06RL3,"L - Here are three pictures with words. (Point to each.) The baker was baking bread. The bread had raisins in it.                   What was the baker baking: basket, bread, or soap?",NA,The baker was baking bread. The bread had raisins in it. [prgrph] What was the baker baking?,NA,basket,bread,soap,b,No changes.,NA,Basket1.ai,Bread1.ai,Soap2.ai,Sports/Food/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL3L04,6,E06RL3,"L - Here are three pictures with words. (Point to each.) Maria crossed the street. She was on her way to school. Where was Maria going: pool, farm, or school?",NA,Maria crossed the street. She was on her way to school. [prgrph] Where was Maria going?,NA,pool,farm,school,c,Shortened first sentence.,NA,Pool1.ai,Cows_Barn.ai,School_House1.ai,Plants_Outdoors/Animals/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,-1.26560175599317,-1.27,NA,NA
E06RL3M05,6,E06RL3,"M - Here are three words. (Point to each.) The horse ran across the field. As it ran it jumped over the fence. Who jumped over the fence: horse, pig, or farmer?",NA,The horse ran across the field. As it ran it jumped over the fence. [prgrph] Who jumped over the fence?,NA,horse,pig,farmer,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.305001755993174,NA,NA,NA
E06RL3M06,6,E06RL3,"M - Here are three words. (Point to each.) Giro woke up in the morning feeling very hungry. Giro went to the kitchen and made eggs for breakfast. What did Giro make for breakfast: toast, eggs, or juice?",NA,Giro woke up in the morning feeling very hungry. Giro went to the kitchen and made eggs for breakfast. [prgrph] What did Giro make for breakfast?,NA,toast,eggs,juice,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL3M07,6,E06RL3,"M - Here are three words. (Point to each.) The pig rolled around the in the mud. When the pig stood up he was covered in mud from his snout to his tail. What was the pig covered in: milk, mud, or hay?",NA,The pig rolled around the in the mud. When the pig stood up he was covered in mud from his snout to his tail. [prgrph] What was the pig covered in?,NA,milk,mud,hay,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL3M08,6,E06RL3,"M - Here are three words. (Point to each.) A bumble bee landed on a purple flower. The bee was gathering pollen to make honey. What did the bee land on: flower, bush, or honey?",NA,A bumble bee landed on a purple flower. The bee was gathering pollen to make honey. [prgrph] What did the bee land on?,NA,flower,bush,honey,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.623898244006826,0.62,0.62,NA
E06RL4H09,6,E06RL4,"H - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.)Calling the computers dinosaurs tell us the computers are __________. What word should go in the blank: old, huge, or young?","Here are three words. [highlight answer options] I will read sentences to you. Follow along. [highlight sentences] Calling the computers ""dinosaurs"" tell us the computers are what: old, huge, or young?",We need new computers. Our computers at school cannot run any new games. They are dinosaurs. [prgrph] Calling the computers dinosaurs tell us the computers are __________.,NA,old,huge,young,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL4H09_intro.mp3,ELA_G6_E06RL4H09_stem.mp3,ELA_G6_E06RL4H09_a.mp3,ELA_G6_E06RL4H09_b.mp3,ELA_G6_E06RL4H09_c.mp3,FT,OI,OI,OI,NA,1.11519824400683,1.12,1.12,1.12
E06RL4H10,6,E06RL4,"H - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.)A low blow means that the words were __________. What word should go in the blank: short, hurtful, or good?","Here are three words. [highlight answer options] I will read sentences to you. Follow along. [highlight sentences] A ""low blow"" means that the words werewhat: short, hurtful, or good?",Everyone felt badly for Sarah. What Rebecca said to her was a low blow. Rebecca should not make fun of her. [prgrph] A low blow means that the words were __________.,NA,short,hurtful,good,b,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL4H10_intro.mp3,ELA_G6_E06RL4H10_stem.mp3,ELA_G6_E06RL4H10_a.mp3,ELA_G6_E06RL4H10_b.mp3,ELA_G6_E06RL4H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.4409
E06RL4H11,6,E06RL4,"H - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.)Saying someone has ""a million things to do"" tells us that person is  __________. What word should go in the blank: crafty, slow, or busy?",NA,"Terry feels like she has ""a million things to do."" She has to return her library books, shop for groceries, and wash her car. And she has to do it all in one hour. [prgrph] Saying someone has ""a million things to do"" tells us that person is __________.",NA,crafty,slow,busy,c,Changed distractors and shortened question.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.55,NA,NA
E06RL4H12,6,E06RL4,"H - Here are three words. (Point to each.) I will read sentences to you. Follow along. (Point to and read sentences to student.)Saying someone cannot make heads or tails tells us the directions are __________. What word should go in the blank: confusing, unlucky, or shiny?","Here are three words. [highlight answer options] I will read sentences to you. Follow along. [highlight sentences] Saying someone ""cannot make heads or tails"" tells us the directions are what: confusing, unlucky, or shiny?",I cannot make heads or tails out of the directions to this toy. I don't know where to start. I am not even sure what language this is. [prgrph] Saying someone cannot make heads or tails tells us the directions are __________.,NA,confusing,unlucky,shiny,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL4H12_intro.mp3,ELA_G6_E06RL4H12_stem.mp3,ELA_G6_E06RL4H12_a.mp3,ELA_G6_E06RL4H12_b.mp3,ELA_G6_E06RL4H12_c.mp3,NA,NA,FT,OI,NA,NA,NA,1.97,1.97
E06RL4L01,6,E06RL4,"L - Here are three pictures with words. (Point to each.) The teacher had to watch Steven closely. He was as sly as a fox. What does as sly as a fox mean in this sentence: heavy, sneaky, or tired?",NA,The teacher had to watch Steven closely. He was as sly as a fox. [prgrph] What does as sly as a fox mean in this sentence?,NA,heavy,sneaky,tired,b,No changes.,NA,Cow1.ai,Fox1.ai,Elephant3.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL4L02,6,E06RL4,"L - Here are three pictures with words. (Point to each.) Jessica was having a lousy day. She felt blue. What does felt blue mean in this sentence: happy, cold, or sad?",NA,Jessica was having a lousy day. She felt blue. [prgrph] What does felt blue mean in this sentence?,NA,happy,cold,sad,c,Changed the sad picture to be more sad than mad looking.,NA,Girl_Smiling6.ai,Snow5.ai,Girl_Sad1.ai,People/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL4L03,6,E06RL4,"L - Here are three pictures with words. (Point to each.) An apple is my favorite food. I like to eat one every day. What is an apple: fruit, veggie, or cheese?",NA,An apple is my favorite food. I like to eat one every day. [prgrph] What is an apple?,NA,fruit,veggie,cheese,a,No changes.,NA,Apple1.ai,Carrot2.ai,Cheese2.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.534401755993174,NA,NA,NA
E06RL4L04,6,E06RL4,"L - Here are three pictures with words. (Point to each.) Pilots need to see very clearly. They should have the eyes of a hawk. What does the eyes of a hawk mean in this sentence: sound, sight, or smell?",NA,Pilots need to see very clearly. They should have the eyes of a hawk. [prgrph] What does the eyes of a hawk mean in this sentence?,NA,sound,sight,smell,b,Shortened the first sentence.,NA,Bat1.ai,Bird6.ai,Skunk1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL4LSAMPLE,6,E06RL4,"L - Here are three answer choices. (Point to each.) Abe was very tired. He said  he was moving like a turtle today. What does like a turtle mean in this sentence: slow, fast, or quick?",NA,Abe was very tired. He said he was moving like a turtle today. [prgrph] What does like a turtle mean in this sentence?,NA,slow,fast,quick,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL4M05,6,E06RL4,"M - Here are three words. (Point to each.) It snows a lot in some parts of Oregon. When it falls, the ground becomes a white blanket. What does white blanket mean: sky, grass, or snow?",NA,"It snows a lot in some parts of Oregon. When it falls, the ground becomes a white blanket. [prgrph] What does the white blanket mean in this sentence?",NA,sky,grass,snow,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E06RL4M06,6,E06RL4,"M - Here are three words. (Point to each.) Desiree always got a kick out of going to the theater. She found the stories and sets more exciting than TV. What does got a kick out of mean in this sentence: liked, feared, or sadly?",NA,Desiree always got a kick out of going to the theater. She found the stories and sets more exciting than TV. [prgrph] What does got a kick out of mean in this sentence?,NA,liked,feared,sadly,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL4M07,6,E06RL4,"M - Here are three words. (Point to each.) Drew was so excited when his neighbors invited him to play soccer at the park. He told them he'd be there with bells on. Saying he would be there with bells on means he is ____________. What word should go in the blank: musical, excited, or annoyed?",NA,Drew was so excited when his neighbors invited him to play soccer at the park. He told them he'd be there with bells on. [prgrph] Saying he would be there with bells on means he is ____________.,NA,musical,excited,annoyed,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL4M08,6,E06RL4,"M - Here are three words. (Point to each.) In Oregon, it rains cats and dogs. This usually only lasts for a few hours. What does rains cats and dogs mean about the rain in this sentence: light, furry, or heavy?",NA,"In Oregon, it rains cats and dogs. This usually only lasts for a few hours. [prgrph] What does rains cats and dogs mean about the rain in this sentence?",NA,light,furry,heavy,c,Changed second sentence to what reviewer 1 suggested.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06RL6H09,6,E06RL6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read sentences to student.) Who was angry in this story: Tanner, James, or Jessica?","Here are three names. [highlight answer options] I will read a story to you, follow along. [highlight sentences] Who was angry in this story: Tanner, James, or Jessica?","Jessica was angry. She said, ""I want the red popsicle this time."" Her brother James didn't want to make his sister angry and gave her the red popsicle. [prgrph] Who was angry in this story?",NA,Tanner,James,Jessica,c,Changed Julius to James,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL6H09_intro.mp3,ELA_G6_E06RL6H09_stem.mp3,ELA_G6_E06RL6H09_a.mp3,ELA_G6_E06RL6H09_b.mp3,ELA_G6_E06RL6H09_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.5359
E06RL6H10,6,E06RL6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read sentences to student.) Who rode the train with his father: Stanley, Tiffany, or Steven?","Here are three names. [highlight answer options] I will read a story to you, follow along. [highlight sentences] Who rode the train with his father: Stanley, Tiffany, or Steven?","It was Stanley's first time taking a train. He enjoyed watching the scenery with his father Steven. Stanley and Steven saw farms, cities, and mountains out the window. [prgrph] Who rode the train with his father?",NA,Stanley,Tiffany,Steven,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL6H10_intro.mp3,ELA_G6_E06RL6H10_stem.mp3,ELA_G6_E06RL6H10_a.mp3,ELA_G6_E06RL6H10_b.mp3,ELA_G6_E06RL6H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.7232
E06RL6H11,6,E06RL6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read sentences to student.) Who could not believe her eyes: Lizzie, Kathy, or Peyton?",NA,"Kathy could not believe her eyes. ""Look at the size of that whale!"" she said to her friend Lizzie. ""Wow, it is making a huge splash in the ocean.""[prgrph] Who could not believe her eyes?",NA,Lizzie,Kathy,Peyton,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06RL6H12,6,E06RL6,"H - Here are three names. (Point to each.) I will read a story to you, follow along. (Point to and read sentences to student.) Who walked her dog: Josh, Sammy, or Poppy?",NA,Poppy walks her dog Sammy every morning before school. Sometimes Sammy chases the squirrels that they see. Sammy is Poppy's best friend. [prgrph] Who walked her dog?,NA,Josh,Sammy,Poppy,c,Changed distractor name Lucky to Josh.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E06RL6L01,6,E06RL6,"L - Here are three pictures with names. (Point to each.) James took his dog for a walk. They went to the beach. Who took his dog for a walk: James, Chaco, or Julie?","Here are three pictures with names. [highlight answer options] James took his dog for a walk. They went to the beach. Who took his dog for a walk: James, Chaco, or Julie?",James took his dog for a walk. They went to the beach. [prgrph] Who took his dog for a walk?,NA,James,Chaco,Julie,a,No changes.,NA,Boy_Dog2.ai,Dog2.ai,Girl2.ai,People/Animals,prompt (SM),graphic + word,graphic + word,graphic + word,ELA_G6_E06RL6L01_intro.mp3,ELA_G6_E06RL6L01_stem.mp3,ELA_G6_E06RL6L01_a.mp3,ELA_G6_E06RL6L01_b.mp3,ELA_G6_E06RL6L01_c.mp3,FT,OI,OI,OI,NA,-0.174601755993174,-0.17,-0.17,-0.17
E06RL6L02,6,E06RL6,"L - Here are three pictures with names. (Point to each.) Cam the cat watched the birds. They ate at the bird feeder. Who watched the birds: Clyde, Cam, or Cora?",NA,Cam the cat watched the birds. They ate at the bird feeder. [prgrph] Who watched the birds?,NA,Clyde,Cam,Cora,b,No changes.,NA,Dog5.ai,Cat1.ai,Girl_Smiling6.ai,Animals/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL6L03,6,E06RL6,"L - Here are three pictures with names. (Point to each.) ""I am too tired to read a book. I want to sleep,"" Jane said to her mom. Who is talking: Jane, Judy, or mom?",NA,"""I am too tired to read a book. I want to go to sleep,"" Jane said to her mom. [prgrph] Who is talking?",NA,Jane,Judy,mom,a,Changed question to Who is talking.,NA,Girl_Smiling7.ai,Girl_Smiling2.ai,Girl13.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL6L04,6,E06RL6,"L - Here are three pictures with names. (Point to each.) School pictures were today. Shea liked her picture. Who liked her picture: Sarah, Kyle, or Shea?",NA,School pictures were today. Shea liked her picture. [prgrph] Who liked her picture?,NA,Sarah,Kyle,Shea,c,Changed sentences and question from about sunglasses to about school pictures.,NA,Girl_Smiling4.ai,Boy2.ai,Girl9.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL6M05,6,E06RL6,"M - Here are three names. (Point to each.) India said, ""it is a nice sunny day. Let's go swimming."" Who is the speaker: Iris, India, or Richy?",NA,"India said, ""it is a nice sunny day. Let's go swimming."" [prgrph] Who is the speaker?",NA,Iris,India,Richy,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E06RL6M06,6,E06RL6,"M - Here are three names. (Point to each.) Lillian has two brothers and a sister. She is the oldest child in her family. Who has two brothers and a sister: Lillian, Laurie, or Nellie?","Here are three names. [highlight answer options] Lillian has two brothers and a sister. She is the oldest child in her family. Who has two brothers and a sister: Lillian, Laurie, or Nellie?",Lillian has two brothers and a sister. She is the oldest child in her family. [prgrph] Who has two brothers and a sister?,NA,Lillian,Laurie,Nellie,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06RL6M06_intro.mp3,ELA_G6_E06RL6M06_stem.mp3,ELA_G6_E06RL6M06_a.mp3,ELA_G6_E06RL6M06_b.mp3,ELA_G6_E06RL6M06_c.mp3,FT,OI,OI,OI,NA,0.733498244006826,0.73,0.73,0.73
E06RL6M07,6,E06RL6,"M - Here are three names. (Point to each.) William took ten quarters with him to the arcade. He looked forward to playing video games. Who went to the arcade: Weston, Bethany, or William?",NA,William took ten quarters with him to the arcade. He looked forward to playing video games. [prgrph] Who went to the arcade?,NA,Weston,Bethany,William,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E06RL6M08,6,E06RL6,"M - Here are three names. (Point to each.) Manny knows how to speak English and Spanish. He speaks English at school and Spanish at home. Who speaks English and Spanish: Michael, Manny, or Justice?",NA,Manny knows how to speak English and Spanish. He speaks English at school and Spanish at home. [prgrph] Who speaks English and Spanish?,NA,Michael,Manny,Justice,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E06RL6MSAMPLE,6,E06RL6,"M - Here are three names. (Point to each.) Raul said, ""This is the first time I went to this park. It sure was a fun place.""  Who is talking: Reid, Raul, or Rich? (",NA,"Raul said, ""This is the first time I went to this park. It sure was a fun place.""[prgrph] Who is talking?",NA,Reid,Raul,Rich,b,Changed question to Who is talking.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
